Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    JPN,     .,    .,     ., 1952, 1952, 25,     1,   ACY,       1,0.20985,0.70168,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 26,     1,   ACY,       1,0.21188,0.91153,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 27,     1,   ACY,       1,0.20674,1.12341,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 28,     1,   ACY,       1,0.19822,1.33015,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 29,     1,   ACY,       1,0.18905,1.52837,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 30,     1,   ACY,       1,0.17666,1.71742,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 31,     1,   ACY,       1,0.16150,1.89408,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 32,     1,   ACY,       1,0.14161,2.05558,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 33,     1,   ACY,       1,0.12609,2.19719,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 34,     1,   ACY,       1,0.11467,2.32328,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 35,     1,   ACY,       1,0.10388,2.43795,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 36,     1,   ACY,       1,0.08887,2.54183,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 37,     1,   ACY,       1,0.07600,2.63070,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 38,     1,   ACY,       1,0.06373,2.70670,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 39,     1,   ACY,       1,0.05208,2.77043,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 40,     1,   ACY,       1,0.04096,2.82251,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 41,     1,   ACY,       1,0.03032,2.86347,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 42,     1,   ACY,       1,0.02059,2.89379,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 43,     1,   ACY,       1,0.01265,2.91438,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 44,     1,   ACY,       1,0.00710,2.92703,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 45,     1,   ACY,       1,0.00334,2.93413,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 46,     1,   ACY,       1,0.00147,2.93747,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 47,     1,   ACY,       1,0.00068,2.93894,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 48,     1,   ACY,       1,0.00042,2.93962,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1952, 1952, 49,     1,   ACY,       1,0.00016,2.94004,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1952, 1952, 50,    99,   ACY,       1,0.00006,2.94020,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1953, 1953, 14,   -99,   ACY,       1,0.00002,0.00000,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1953, 1953, 15,     1,   ACY,       1,0.00014,0.00002,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1953, 1953, 16,     1,   ACY,       1,0.00076,0.00016,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 17,     1,   ACY,       1,0.00291,0.00092,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 18,     1,   ACY,       1,0.00935,0.00383,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 19,     1,   ACY,       1,0.02449,0.01318,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 20,     1,   ACY,       1,0.04959,0.03767,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 21,     1,   ACY,       1,0.08476,0.08726,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 22,     1,   ACY,       1,0.12390,0.17202,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 23,     1,   ACY,       1,0.16196,0.29592,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 24,     1,   ACY,       1,0.18767,0.45788,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 25,     1,   ACY,       1,0.19976,0.64555,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 26,     1,   ACY,       1,0.20076,0.84531,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 27,     1,   ACY,       1,0.19452,1.04607,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 28,     1,   ACY,       1,0.18409,1.24059,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 29,     1,   ACY,       1,0.17189,1.42468,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 30,     1,   ACY,       1,0.15961,1.59657,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 31,     1,   ACY,       1,0.14621,1.75618,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 32,     1,   ACY,       1,0.13080,1.90239,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 33,     1,   ACY,       1,0.11243,2.03319,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 34,     1,   ACY,       1,0.09754,2.14562,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 35,     1,   ACY,       1,0.08724,2.24316,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 36,     1,   ACY,       1,0.07743,2.33040,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 37,     1,   ACY,       1,0.06442,2.40783,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 38,     1,   ACY,       1,0.05318,2.47225,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 39,     1,   ACY,       1,0.04248,2.52543,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 40,     1,   ACY,       1,0.03294,2.56791,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 41,     1,   ACY,       1,0.02404,2.60085,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 42,     1,   ACY,       1,0.01645,2.62489,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 43,     1,   ACY,       1,0.01000,2.64134,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 44,     1,   ACY,       1,0.00550,2.65134,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 45,     1,   ACY,       1,0.00261,2.65684,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 46,     1,   ACY,       1,0.00117,2.65945,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 47,     1,   ACY,       1,0.00058,2.66062,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 48,     1,   ACY,       1,0.00035,2.66120,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1953, 1953, 49,     1,   ACY,       1,0.00014,2.66155,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1953, 1953, 50,    99,   ACY,       1,0.00005,2.66169,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1954, 1954, 14,   -99,   ACY,       1,0.00001,0.00000,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1954, 1954, 15,     1,   ACY,       1,0.00011,0.00001,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1954, 1954, 16,     1,   ACY,       1,0.00069,0.00012,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 17,     1,   ACY,       1,0.00254,0.00081,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 18,     1,   ACY,       1,0.00784,0.00335,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 19,     1,   ACY,       1,0.02057,0.01119,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 20,     1,   ACY,       1,0.04484,0.03176,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 21,     1,   ACY,       1,0.07784,0.07660,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 22,     1,   ACY,       1,0.11770,0.15444,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 23,     1,   ACY,       1,0.15324,0.27214,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 24,     1,   ACY,       1,0.18103,0.42538,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 25,     1,   ACY,       1,0.19213,0.60641,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 26,     1,   ACY,       1,0.19332,0.79854,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 27,     1,   ACY,       1,0.18530,0.99186,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 28,     1,   ACY,       1,0.17372,1.17716,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 29,     1,   ACY,       1,0.15970,1.35088,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 30,     1,   ACY,       1,0.14566,1.51058,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 31,     1,   ACY,       1,0.13233,1.65624,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 32,     1,   ACY,       1,0.11891,1.78857,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 33,     1,   ACY,       1,0.10456,1.90748,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 34,     1,   ACY,       1,0.08807,2.01204,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 35,     1,   ACY,       1,0.07484,2.10011,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 36,     1,   ACY,       1,0.06523,2.17495,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 37,     1,   ACY,       1,0.05644,2.24018,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 38,     1,   ACY,       1,0.04567,2.29662,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 39,     1,   ACY,       1,0.03646,2.34229,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 40,     1,   ACY,       1,0.02764,2.37875,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 41,     1,   ACY,       1,0.01980,2.40639,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 42,     1,   ACY,       1,0.01315,2.42619,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 43,     1,   ACY,       1,0.00809,2.43934,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 44,     1,   ACY,       1,0.00441,2.44743,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 45,     1,   ACY,       1,0.00215,2.45184,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 46,     1,   ACY,       1,0.00101,2.45399,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 47,     1,   ACY,       1,0.00049,2.45500,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 48,     1,   ACY,       1,0.00021,2.45549,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1954, 1954, 49,     1,   ACY,       1,0.00010,2.45570,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1954, 1954, 50,    99,   ACY,       1,0.00005,2.45580,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1955, 1955, 14,   -99,   ACY,       1,0.00001,0.00000,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1955, 1955, 15,     1,   ACY,       1,0.00006,0.00001,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1955, 1955, 16,     1,   ACY,       1,0.00054,0.00007,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 17,     1,   ACY,       1,0.00232,0.00061,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 18,     1,   ACY,       1,0.00725,0.00293,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 19,     1,   ACY,       1,0.01868,0.01018,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 20,     1,   ACY,       1,0.04007,0.02886,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 21,     1,   ACY,       1,0.07342,0.06893,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 22,     1,   ACY,       1,0.11377,0.14235,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 23,     1,   ACY,       1,0.15278,0.25612,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 24,     1,   ACY,       1,0.17812,0.40890,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 25,     1,   ACY,       1,0.19218,0.58702,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 26,     1,   ACY,       1,0.19266,0.77920,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 27,     1,   ACY,       1,0.18563,0.97186,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 28,     1,   ACY,       1,0.17141,1.15749,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 29,     1,   ACY,       1,0.15604,1.32890,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 30,     1,   ACY,       1,0.13859,1.48494,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 31,     1,   ACY,       1,0.12292,1.62353,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 32,     1,   ACY,       1,0.10943,1.74645,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 33,     1,   ACY,       1,0.09632,1.85588,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 34,     1,   ACY,       1,0.08234,1.95220,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 35,     1,   ACY,       1,0.06787,2.03454,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 36,     1,   ACY,       1,0.05652,2.10241,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 37,     1,   ACY,       1,0.04797,2.15893,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 38,     1,   ACY,       1,0.04008,2.20690,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 39,     1,   ACY,       1,0.03107,2.24698,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 40,     1,   ACY,       1,0.02355,2.27805,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 41,     1,   ACY,       1,0.01692,2.30160,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 42,     1,   ACY,       1,0.01123,2.31852,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 43,     1,   ACY,       1,0.00677,2.32975,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 44,     1,   ACY,       1,0.00363,2.33652,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 45,     1,   ACY,       1,0.00175,2.34015,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 46,     1,   ACY,       1,0.00080,2.34190,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 47,     1,   ACY,       1,0.00040,2.34270,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 48,     1,   ACY,       1,0.00024,2.34310,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1955, 1955, 49,     1,   ACY,       1,0.00009,2.34334,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1955, 1955, 50,    99,   ACY,       1,0.00004,2.34343,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1956, 1956, 14,   -99,   ACY,       1,0.00001,0.00000,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1956, 1956, 15,     1,   ACY,       1,0.00006,0.00001,       ODE,  estimate,    JPN_01,   .,    2
    JPN,     .,    .,     ., 1956, 1956, 16,     1,   ACY,       1,0.00045,0.00007,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1956, 1956, 17,     1,   ACY,       1,0.00206,0.00052,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1956, 1956, 18,     1,   ACY,       1,0.00643,0.00258,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1956, 1956, 19,     1,   ACY,       1,0.01757,0.00901,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1956, 1956, 20,     1,   ACY,       1,0.03766,0.02658,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1956, 1956, 21,     1,   ACY,       1,0.06797,0.06424,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1956, 1956, 22,     1,   ACY,       1,0.10811,0.13221,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1956, 1956, 23,     1,   ACY,       1,0.14791,0.24032,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1956, 1956, 24,     1,   ACY,       1,0.17755,0.38823,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1956, 1956, 25,     1,   ACY,       1,0.18926,0.56578,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1956, 1956, 26,     1,   ACY,       1,0.19080,0.75504,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1956, 1956, 27,     1,   ACY,       1,0.18084,0.94584,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1956, 1956, 28,     1,   ACY,       1,0.16585,1.12668,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1956, 1956, 29,     1,   ACY,       1,0.14738,1.29253,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1956, 1956, 30,     1,   ACY,       1,0.12942,1.43991,       ODE,  estimate,    JPN_01,   .,    0
    JPN,     .,    .,     ., 1956, 1956, 31,     1,   ACY,       1,0.11213,1.56933,       ODE,  estimate,    JPN_01,   .,    0
